area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
48289,3,6111,76,0,2020,1,N,5,0,0,0,0,0,0,0,N,1.81,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48291,3,6111,76,0,2020,1,,7,3092,3144,3129,31634941,0,0,780,,0.92,3.24,3.26,3.24,3.49,0,0,1.08,,0,0,185,6.4,195,6.6,186,6.3,3326430,11.8,0,0,0,0,38,5.1
48291,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.44,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48293,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,1.25,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48295,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,5.97,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48297,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.03,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48299,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.29,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48299,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.98,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48303,3,6111,76,0,2020,1,,8,7765,7904,7923,79287331,0,0,776,,0.17,1.07,1.07,1.07,1.22,0,0,1.14,,0,0,119,1.6,72,0.9,46,0.6,5748298,7.8,0,0,0,0,49,6.7
48303,5,6111,76,0,2020,1,,10,392,399,399,3318318,1932431,23374,644,,0.69,0.46,0.46,0.47,0.51,0.85,1.01,1.09,,1,11.1,13,3.4,26,7,23,6.1,331879,11.1,213498,12.4,3623,18.3,33,5.4
48305,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,3,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48307,3,6111,76,0,2020,1,,3,318,319,320,3105742,0,0,749,,1.72,2.44,2.48,2.45,3.02,0,0,1.23,,0,0,-4,-1.2,-4,-1.2,-6,-1.8,237702,8.3,0,0,0,0,67,9.8
48309,3,6111,76,0,2020,1,,18,7580,7640,7662,76644760,0,0,773,,0.54,1.29,1.28,1.28,1.38,0,0,1.07,,0,0,152,2,158,2.1,161,2.1,6691168,9.6,0,0,0,0,53,7.4
48309,5,6111,76,0,2020,1,,17,543,563,540,4925298,2031965,18429,691,,1.7,0.79,0.81,0.79,0.88,1.03,0.77,1.1,,-1,-5.6,1,0.2,8,1.4,-13,-2.4,429102,9.5,47393,2.4,-1470,-7.4,62,9.9
48311,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.95,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48313,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.08,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48315,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.01,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48315,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,3.39,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48317,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.34,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48319,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.97,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48321,3,6111,76,0,2020,1,N,5,0,0,0,0,0,0,0,N,0.97,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48323,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.19,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48325,3,6111,76,0,2020,1,,5,1831,1861,1869,19338312,0,0,802,,0.94,3.51,3.52,3.5,4.82,0,0,1.37,,0,0,29,1.6,62,3.4,64,3.5,1741440,9.9,0,0,0,0,51,6.8
48325,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.26,0,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48327,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.93,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48329,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.05,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48329,5,6111,76,0,2020,1,,10,656,676,661,6079633,1356657,10218,704,,0.89,1.02,1.03,1.03,0.66,0.5,0.29,0.65,,0,0,15,2.3,24,3.7,15,2.3,297502,5.1,58196,4.5,68,0.7,16,2.3
48331,3,6111,76,0,2020,1,N,6,0,0,0,0,0,0,0,N,2.05,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48333,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,3.45,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48335,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,2.54,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48337,3,6111,76,0,2020,1,N,7,0,0,0,0,0,0,0,N,2.27,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48339,3,6111,76,0,2020,1,N,6,0,0,0,0,0,0,0,N,0.08,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48339,5,6111,76,0,2020,1,,16,877,925,902,10010341,3674579,42547,854,,0.69,0.75,0.78,0.77,0.8,0.89,0.7,1.05,,2,14.3,11,1.3,31,3.5,1,0.1,753437,8.1,367594,11.1,3798,9.8,51,6.4
48341,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.6,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48343,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.31,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48345,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,2.53,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,3,6111,76,0,2020,1,N,9,0,0,0,0,0,0,0,N,1.05,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.78,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48349,3,6111,76,0,2020,1,,7,1778,1791,1784,18262606,0,0,787,,1.14,2.06,2.04,2.05,2.71,0,0,1.32,,0,0,45,2.6,46,2.6,39,2.2,1720199,10.4,0,0,0,0,56,7.7
48351,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,3.54,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,3,6111,76,0,2020,1,,4,726,727,723,6623862,0,0,702,,1.56,2.18,2.15,2.14,2.24,0,0,1.04,,0,0,68,10.3,70,10.7,65,9.9,794181,13.6,0,0,0,0,20,2.9
48355,3,6111,76,0,2020,1,,12,9579,9656,9656,98136339,0,0,784,,0.23,1.16,1.15,1.15,1.2,0,0,1.04,,0,0,-141,-1.5,-96,-1,-130,-1.3,2839121,3,0,0,0,0,32,4.3
48355,5,6111,76,0,2020,1,,8,249,247,238,2220754,1768147,28171,698,,0.52,0.26,0.25,0.25,0.27,0.62,0.57,1.06,,0,0,3,1.2,-4,-1.6,-9,-3.6,164102,8,109409,6.6,-2754,-8.9,60,9.4
48357,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.4,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,3,6111,76,0,2020,1,,4,262,264,267,2777217,0,0,808,,6.26,4.99,5.01,5.12,6.25,0,0,1.24,,0,0,15,6.1,7,2.7,11,4.3,249949,9.9,0,0,0,0,41,5.3
48361,3,6111,76,0,2020,1,,5,2679,2708,2697,25072831,0,0,716,,0.57,2.29,2.29,2.26,1.93,0,0,0.85,,0,0,-15,-0.6,-13,-0.5,-24,-0.9,1444405,6.1,0,0,0,0,46,6.9
48361,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.77,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,3,6111,76,0,2020,1,N,6,0,0,0,0,0,0,0,N,1.38,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.77,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48365,3,6111,76,0,2020,1,,3,670,668,672,6748032,0,0,775,,0.88,1.63,1.64,1.64,1.76,0,0,1.08,,0,0,32,5,34,5.4,38,6,711385,11.8,0,0,0,0,44,6
48365,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.98,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,3,6111,76,0,2020,1,,16,3454,3493,3474,37226506,0,0,824,,0.85,1.92,1.91,1.89,2.32,0,0,1.22,,0,0,112,3.4,122,3.6,62,1.8,3792418,11.3,0,0,0,0,62,8.1
48367,5,6111,76,0,2020,1,,5,212,231,217,1427952,547006,3553,499,,0.89,1.01,1.08,1.03,0.88,0.8,0.46,0.85,,0,0,12,6,15,6.9,8,3.8,189710,15.3,71284,15,-376,-9.6,42,9.2
48369,3,6111,76,0,2020,1,,4,525,526,526,4637692,0,0,679,,2.06,1.75,1.75,1.75,1.8,0,0,1.03,,0,0,-34,-6.1,-34,-6.1,-33,-5.9,382322,9,0,0,0,0,94,16.1
48371,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,1.05,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48373,3,6111,76,0,2020,1,,6,1213,1216,1218,11866032,0,0,751,,1.16,2,2,1.98,2.44,0,0,1.23,,0,0,34,2.9,29,2.4,27,2.3,822750,7.5,0,0,0,0,35,4.9
48373,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.65,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48375,3,6111,76,0,2020,1,N,5,0,0,0,0,0,0,0,N,0.21,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48375,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.28,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48377,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.75,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48379,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.69,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48381,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.06,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48381,5,6111,76,0,2020,1,,5,139,142,145,1247206,1042375,17586,676,,1.07,0.7,0.7,0.72,0.79,1.69,3.21,1.11,,-1,-16.7,-14,-9.2,-18,-11.2,-10,-6.5,-171957,-12.1,-89933,-7.9,-2104,-10.7,-24,-3.4
48383,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48385,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,3.19,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48387,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,2.53,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48389,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.69,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48391,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,2.36,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48393,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,3.22,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48395,3,6111,76,0,2020,1,,5,699,687,721,6729542,0,0,737,,2.25,3.16,3.09,3.22,3.34,0,0,1.06,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48397,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,0.18,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48397,5,6111,76,0,2020,1,,5,123,122,107,1012864,837490,6011,664,,1,0.62,0.6,0.54,0.7,1.38,0.84,1.2,,1,25,19,18.3,1,0.8,10,10.3,34658,3.5,23449,2.9,313,5.5,-37,-5.3
48399,3,6111,76,0,2020,1,,4,447,453,454,3975555,0,0,678,,2.28,3,3.04,3.02,3.67,0,0,1.22,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48401,3,6111,76,0,2020,1,N,9,0,0,0,0,0,0,0,N,1.7,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48401,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.63,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48403,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.49,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48405,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,2.09,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48407,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.24,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48409,3,6111,76,0,2020,1,,7,2574,2591,2601,26092656,0,0,775,,0.98,2.66,2.67,2.69,2.88,0,0,1.08,,0,0,-1,0,17,0.7,37,1.4,2056376,8.6,0,0,0,0,56,7.8
48409,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.47,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48411,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,2.3,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48413,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.73,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48415,3,6111,76,0,2020,1,,3,578,582,589,5631335,0,0,743,,1,1.82,1.83,1.84,1.48,0,0,0.81,,0,0,29,5.3,35,6.4,42,7.7,627913,12.5,0,0,0,0,40,5.7
48415,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.12,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48417,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,2.01,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48417,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,3.37,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48419,3,6111,76,0,2020,1,N,6,0,0,0,0,0,0,0,N,1.66,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48421,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,2.57,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48423,3,6111,76,0,2020,1,N,8,0,0,0,0,0,0,0,N,0.2,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48423,5,6111,76,0,2020,1,,12,660,672,653,5055057,4215826,65380,588,,1.02,1.04,1.05,1.03,1.01,2.26,2.82,0.97,,1,9.1,11,1.7,19,2.9,7,1.1,435028,9.4,323156,8.3,2812,4.5,41,7.5
48425,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.73,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48425,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,4.86,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48427,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,0.8,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48429,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.52,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48431,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,1.75,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48433,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,2.11,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48435,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.88,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48437,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,2.51,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48439,3,6111,76,0,2020,1,,17,52859,52915,53215,624282117,84733,1356,906,,0.06,1.1,1.09,1.1,1.09,0.01,0.02,1,,0,0,523,1,-162,-0.3,-574,-1.1,28538834,4.8,-1944,-2.2,1269,1458.6,42,4.9
48439,5,6111,76,0,2020,1,,93,5215,5333,4949,54445659,20375937,228227,811,,1.1,0.93,0.94,0.89,0.95,1.08,0.88,1.02,,6,6.9,353,7.3,347,7,31,0.6,5495797,11.2,1834740,9.9,26780,13.3,46,6
48441,3,6111,76,0,2020,1,,5,3884,3930,3943,38832114,0,0,762,,0.22,1.16,1.17,1.17,1.36,0,0,1.17,,0,0,-126,-3.1,-132,-3.2,-123,-3,2544438,7,0,0,0,0,72,10.4
48441,5,6111,76,0,2020,1,,5,140,141,138,792021,606707,4276,436,,0.74,0.36,0.36,0.36,0.28,0.57,0.3,0.77,,0,0,6,4.5,2,1.4,1,0.7,38532,5.1,33655,5.9,157,3.8,12,2.8
48443,3,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,3.42,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48445,3,6111,76,0,2020,1,,3,450,459,460,4364291,0,0,736,,1.29,2.54,2.59,2.55,2.75,0,0,1.07,,0,0,11,2.5,17,3.8,20,4.5,400815,10.1,0,0,0,0,44,6.4
48447,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,4.83,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48449,3,6111,76,0,2020,1,,3,1300,1317,1315,12155896,0,0,713,,0.51,1.52,1.5,1.49,1.87,0,0,1.24,,0,0,52,4.2,53,4.2,45,3.5,1195238,10.9,0,0,0,0,44,6.6
48451,3,6111,76,0,2020,1,,7,2994,2996,3010,27917597,0,0,716,,0.39,1.21,1.2,1.2,1.29,0,0,1.07,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48451,5,6111,76,0,2020,1,,6,522,529,537,4697054,307614,951,683,,1.11,1.82,1.81,1.87,2.15,0.41,0.12,1.17,,0,0,30,6.1,26,5.2,41,8.3,452425,10.7,55257,21.9,45,5,26,4
48453,2,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.53,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48453,3,6111,76,0,2020,1,,8,24544,24727,24679,281418711,0,0,878,,0.03,0.6,0.6,0.6,0.47,0,0,0.78,,0,0,229,0.9,306,1.3,155,0.6,21063414,8.1,0,0,0,0,58,7.1
48453,5,6111,76,0,2020,1,,100,5467,5590,5557,62350957,21592203,249433,866,,1.23,1.16,1.16,1.18,1.03,1.29,1,0.88,,-1,-1,516,10.4,426,8.2,268,5.1,6324835,11.3,-4652632,-17.7,-44752,-15.2,27,3.2
48455,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,3.07,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48457,3,6111,76,0,2020,1,N,5,0,0,0,0,0,0,0,N,2.44,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48459,3,6111,76,0,2020,1,,7,1477,1467,1486,14160756,0,0,738,,1.98,3.99,3.98,3.96,5.07,0,0,1.28,,0,0,110,8,85,6.2,96,6.9,1629495,13,0,0,0,0,39,5.6
48459,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.94,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48461,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,2.74,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48463,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,0.93,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48463,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.78,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48465,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.36,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48465,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.6,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48467,3,6111,76,0,2020,1,N,7,0,0,0,0,0,0,0,N,1.08,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48467,5,6111,76,0,2020,1,,3,41,41,40,268842,199171,6446,509,,1.55,0.61,0.6,0.59,0.65,1.08,3.47,1.08,,0,0,5,13.9,-3,-6.8,-4,-9.1,-32501,-10.8,-23000,-10.4,-22,-0.3,-52,-9.3
48469,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,0.2,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48469,5,6111,76,0,2020,1,,5,165,164,158,1135825,921724,11952,538,,1.11,0.73,0.72,0.71,0.64,1.35,1.38,0.89,,1,25,16,10.7,9,5.8,15,10.5,127606,12.7,94953,11.5,1060,9.7,17,3.3
48471,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.29,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48471,5,6111,76,0,2020,1,,4,240,237,227,1935743,1131327,19088,635,,1.96,1.58,1.53,1.49,1.75,4.62,7.36,1.14,,0,0,-22,-8.4,-22,-8.5,-34,-13,-16306,-0.8,-65951,-5.5,-1879,-9,59,10.2
48473,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,0.54,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48473,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.21,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48475,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.8,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48477,3,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,0.33,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48477,5,6111,76,0,2020,1,N,2,0,0,0,0,0,0,0,N,1.11,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,0.09,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48479,5,6111,76,0,2020,1,,8,294,295,293,3166600,1761385,18018,829,,0.79,0.47,0.47,0.47,0.79,1.09,0.97,1.7,,0,0,16,5.8,12,4.2,13,4.6,498981,18.7,239664,15.7,884,5.2,97,13.3
48481,3,6111,76,0,2020,1,,5,1470,1482,1488,13842883,0,0,719,,0.69,1.74,1.72,1.73,1.91,0,0,1.1,,0,0,-4,-0.3,22,1.5,5,0.3,981298,7.6,0,0,0,0,47,7
48483,3,6111,76,0,2020,1,N,4,0,0,0,0,0,0,0,N,3.1,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485,3,6111,76,0,2020,1,N,5,0,0,0,0,0,0,0,N,0.25,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485,5,6111,76,0,2020,1,N,1,0,0,0,0,0,0,0,N,0.17,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48487,3,6111,76,0,2020,1,N,3,0,0,0,0,0,0,0,N,1.42,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
